id,asin,filename,black,red,green,blue,yellow,magenta,cyan,maroon,purple,orange,gray,white,subcat1,subcat2
975,1482608758,1482608758.jpg,7.07037643208,2.66230223677,0.0,0.643753409711,1.29841789416,0.0,0.0,11.1320240044,0.0463720676487,3.21331151118,39.9345335516,33.9989088925,"Health, Fitness & Dieting","Diets & Weight Loss"
976,0811845052,0811845052.jpg,0.0120192307692,0.0,0.0,0.0,0.234375,0.0,0.0,0.306490384615,0.00400641025641,10.328525641,11.875,77.2395833333,Reference,"Writing, Research & Publishing Guides"
977,0205043445,0205043445.jpg,0.0,0.0,0.0,0.0,70.1953488372,0.0,0.0,0.0,1.73699788584,0.0507399577167,12.0997885835,15.9171247357,Reference,"Words, Language & Grammar"
978,1608681823,1608681823.jpg,12.4218104567,0.0,0.0,0.0,0.00295054880208,0.0,0.0,56.5856249262,0.00295054880208,0.00295054880208,21.6245721704,9.35914080019,"Religion & Spirituality","New Age & Spirituality"
979,193403004X,193403004X.jpg,37.5762582613,0.0,0.0,0.0,0.0,0.0,0.0,0.365404168785,0.120742247077,0.0,29.3991484494,32.5384468734,"Health, Fitness & Dieting","Exercise & Fitness"
980,0786851759,0786851759.jpg,9.28686171754,0.0,0.0,0.0,0.0,0.0,0.0210676006636,8.94319648171,0.234377057383,0.0,27.8763858531,53.6381112896,"Children's Books","Literature & Fiction"
981,0152057153,0152057153.jpg,0.229449132455,2.82355172087,0.0,0.0189627382194,0.386839859676,0.0,0.0511993931924,0.585948610979,0.189627382194,2.30207641984,17.422963876,75.9893808666,"Children's Books","Literature & Fiction"
982,0060084022,0060084022.jpg,5.48332198775,0.0,0.0,8.04628999319,9.53710006807,0.0,0.0272294077604,8.59428182437,4.33628318584,1.39550714772,43.3866575902,19.1933287951,"Mystery, Thriller & Suspense",Mystery
983,1552979008,1552979008.jpg,12.2340425532,0.00412337126835,0.0,0.0886524822695,0.245340590467,0.0,0.109269338611,4.99958766287,0.622629061521,2.01632855022,71.443592281,8.23643410853,"Science & Math","Biological Sciences"
984,0395975670,0395975670.jpg,4.00349941676,0.0,0.0,0.0,0.0,0.0,0.0,4.75684608121,0.411736932733,0.0617952563462,26.717074932,64.049047381,"Children's Books","Growing Up & Facts of Life"
985,0826496156,0826496156.jpg,7.89776164549,0.0,0.0,0.0,0.0,0.0,0.0,0.124016938899,0.698729582577,0.0,40.3690260133,50.9104658197,"New, Used & Rental Textbooks",Humanities
986,0763667609,0763667609.jpg,14.4538052943,0.11864332985,0.0,0.0,11.1241727621,0.0,0.0,6.54715256008,0.0446273075583,55.4641239986,11.4332985023,0.814176245211,"Children's Books","Growing Up & Facts of Life"
987,0809123703,0809123703.jpg,24.7785327256,0.0,0.0,0.0,0.0,0.0,0.0,0.00286689028411,0.808463060119,0.0,21.4787420085,52.9313953155,"Christian Books & Bibles",Theology
988,0415664616,0415664616.jpg,7.52136752137,37.4579542321,0.0,0.0,0.454921422663,0.0,0.0,10.0137854977,14.2514474773,1.16625310174,27.9459608492,1.18830989799,"New, Used & Rental Textbooks","Social Sciences"
989,1424003636,1424003636.jpg,3.04774083546,0.707587382779,0.0,0.153452685422,6.21270247229,0.0,44.0025575448,0.00426257459506,0.00426257459506,31.6304347826,7.44671781756,6.79028132992,"Education & Teaching","Schools & Teaching"
990,0688170420,0688170420.jpg,0.0838663505837,1.94569933354,0.0,0.00111821800778,0.447287203113,0.0,0.0,0.26725410386,15.7959475779,2.52381804357,19.6750458469,59.2599633224,"Children's Books","Growing Up & Facts of Life"
991,039306526X,039306526X.jpg,23.9246031746,0.0,0.0,0.0,0.162698412698,0.0,0.0,16.3194444444,1.15873015873,1.06746031746,26.0476190476,31.3194444444,"Cookbooks, Food & Wine","Cooking Methods"
992,1442464844,1442464844.jpg,4.16786812764,0.553873510188,1.7108804306,0.0,0.204248366013,0.0108131487889,0.0252306805075,0.910707420223,4.1546520569,14.3694732795,15.0891484045,58.8031045752,"Children's Books","Arts, Music & Photography"
993,0743496752,0743496752.jpg,0.607262740311,0.100701861459,0.0,0.0,1.81568507782,0.0,0.0,27.2749465975,0.0366188587122,12.4229478181,28.3887702167,29.3530668294,"Literature & Fiction","Genre Fiction"
994,0582472849,0582472849.jpg,3.28476482618,0.00255623721881,0.0,0.0,0.0,0.0,0.0,0.88445807771,5.081799591,0.0127811860941,78.095603272,12.6380368098,"New, Used & Rental Textbooks",Humanities
995,1602554382,1602554382.jpg,2.67543615183,0.0,0.0,0.0,86.5447856864,0.0,0.0,0.911320439217,0.0,6.79727997325,1.02837077086,2.04280697843,"Christian Books & Bibles","Christian Living"
996,0806528230,0806528230.jpg,2.39077803455,0.00550236601739,0.0,0.0,0.00825354902608,0.0,0.0,5.9508088478,0.236601738748,1.19126224276,9.63464289645,80.5821503246,"Biographies & Memoirs","Professionals & Academics"
997,0328081795,0328081795.jpg,5.06132392473,0.583837365591,0.0,0.0,1.46799395161,0.0,0.0,71.3667674731,0.667842741935,2.85828293011,14.9277553763,3.06619623656,"Children's Books","Geography & Cultures"
998,068814733X,068814733X.jpg,0.754286225883,2.63216795738,0.0,0.0,7.03254398138,0.0,0.002238238059,4.5749585926,0.521509467747,21.0573436591,26.7670889476,36.6578629303,"Children's Books","Literature & Fiction"
999,0131697560,0131697560.jpg,94.9877899878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.24481074481,1.7673992674,"New, Used & Rental Textbooks",Humanities
1000,0571237371,0571237371.jpg,73.8994452968,0.168181281718,0.0,0.0,0.00295054880208,0.0,0.0,0.846807506196,0.177032928125,0.489791101145,7.99893780243,16.4168535348,"Arts & Photography","Performing Arts"
1001,0071761756,0071761756.jpg,3.95362318841,0.773913043478,0.214492753623,0.0,1.62028985507,0.0,0.00289855072464,0.930434782609,0.217391304348,0.133333333333,11.3304347826,80.8231884058,Reference,"Foreign Language Study & Reference"
